pubtime,medium_code,medium_name,rubric,language,char_count,head,subhead,length,year,text,meta,x,y,label
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,Das kann man durchaus so sagen.,"04/15/2021, NZZ",0.6106269,3.3668299,unlabeled
2022-06-01 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5926,Der Film zur Stunde,"Tom Cruise rettet in «Top Gun: Maverick» das Abendland. Manche weiden sich am Militarismus, andere entdecken darin Homoerotik",5701,2022,"Wie der göttliche Helios im Sonnenwagen steuert er den F/A-18F Super Hornet am Himmel, ein freudestrahlender Luftikus auf, aber auch neben der Leinwand:","06/01/2022, NZZ",3.2988524,5.996272,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Allerdings hatte ich zu dieser Zeit schon ein Kind, ich war früh Vater geworden, mit 20 Jahren.","04/15/2021, NZZ",1.8443227,4.0029216,unlabeled
2022-03-09 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,6110,Plötzlich mächtig,Viola Amherd wandelt sich von der woken Verbündeten der Linken zur strammen Verteidigungsministerin,5921,2022,Aber selbst im VBS hat man bis 24 Stunden vor Amherds Interview einen dermassen riskanten Alleingang ausgeschlossen.,"03/09/2022, NZZ",3.4555693,2.9649315,unlabeled
2022-07-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7137,"«Klar, sieht er doof aus, aber ist er nicht süss?»",Barbie kommt ins Kino: Erste Bilder bringen das Internet zum Hyperventilieren,6867,2022,"Experten haben schon früh errechnet, dass die Original-Barbie aus den fünfziger und sechziger Jahren auf ihren Füssen nicht hätte stehen können.","07/07/2022, NZZ",3.8162777,5.737858,unlabeled
2022-05-26 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,6935,Milton Friedman 2.0 und der ehrbare Kaufmann,,6843,2022,Viele Menschen haben das Vertrauen in die Politik verloren.,"05/26/2022, NZZ",3.7310867,2.8124182,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Die Welt ist unordentlich, zweideutig.","03/26/2021, NZZ",1.9677688,3.0119271,unlabeled
2020-11-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,10363,Mein Abschied von China,,10258,2020,"Die schriftliche Version ist nötig, damit diese Kernbotschaft in der ohrenbetäubenden Kakofonie der Megafone nicht untergeht.","11/20/2020, NZZ",1.0821018,5.6449823,unlabeled
2020-09-17 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10073,Nur auf das Gefühl kommt es an,"Absurde Thesen greifen um sich, wie etwa, dass nur Weisse Rassisten sein können. Was steckt dahinter?",9804,2020,"Mit diesen Fragen, die Lindsay und Pluckrose an den Leser richten, wird die Kernbotschaft des Buches klar:","09/17/2020, NZZ",5.334762,1.1388485,unlabeled
2022-12-28 23:00:00+00:00,TA,Tages-Anzeiger,Schweiz,German,7347,«Ich gebe gern kindliche Antworten auf ernste Fragen»,,6850,2022,Aber Laublaserwitze sind eine neue Kategorie.,"12/28/2022, TA",2.0395417,4.87751,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9790,Schwer schnauft der sterbende Elefant,Im Berliner Humboldt-Forum bleibt man die Antwort auf die postkoloniale Debatte schuldig. Von Johann Michael Möller,9686,2021,Uniformen sind dafür das Verbindungsglied.,"07/21/2021, NZZ",2.7033389,1.7551285,unlabeled
2022-03-29 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6259,Die Hand Gottes,Will Smiths Ohrfeige war auch ein Schlag ins Gesicht Hollywoods. Denn die Filmstars feiern nichts lieber als ihre Aufgeklärtheit,6025,2022,"Auf die Ohrfeige folgt der Oscar Wohlgemerkt, Will Smith hat nicht etwa zugelangt, wie er es als Muhammad-Ali-Darsteller damals im Film von Michael Mann gelernt hat.","03/29/2022, NZZ",2.3209517,6.5712895,unlabeled
2022-07-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7137,"«Klar, sieht er doof aus, aber ist er nicht süss?»",Barbie kommt ins Kino: Erste Bilder bringen das Internet zum Hyperventilieren,6867,2022,Barbie mit Doktortitel,"07/07/2022, NZZ",3.8960962,5.7407694,unlabeled
2022-07-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8555,Unsere Universitäten brauchen eine Revolution,"Das Bildungswesen verliert sich im Aktivismus. Um das kritische Denken zu fördern, sind neue Institutionen nötig. Von Ayaan Hirsi Ali",8438,2022,"Aber das bedeutet nicht, dass sie ihre Aufgabe erfüllen.","07/25/2022, NZZ",1.5550781,1.8808093,unlabeled
2022-01-31 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,3205,Heilfasten für Kleinkinder,,3078,2022,Überhaupt sind Spielzeuge auch Besitz.,"01/31/2022, NZZ",2.441973,3.4992907,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5920,Die Kulturkämpfer der Mitte blasen zum Angriff,Die bürgerliche Denkfabrik R21 hat in Berlin zur kulturellen Gegenmobilisierung aufgerufen. Woke Identitätspolitik bedrohe Freiheit und Demokratie,5749,2022,"Im Namen der Antidiskriminierung aber, so die These, würden individuelle Rechte durch Kollektivrechte ersetzt.","11/08/2022, NZZ",3.905984,0.94078696,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Da gehen sie dahin: Renaissance, Aufklärung und all die toten weissen Männer und ihre Erfindungen.","03/26/2021, NZZ",2.4127252,3.2504249,unlabeled
2022-11-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,12368,«Keine Sorge: Ich kann mich wehren»,,12092,2022,"Das Online-Angebot von SRF ist stark ausgebaut worden, faktisch produzieren Sie eine Internetzeitung.","11/06/2022, NZZ",4.42288,4.3579707,unlabeled
2022-05-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8389,Inflation des Leichtsinns,"Die Preise steigen weltweit in hohem Tempo. Dies nur mit dem Ukraine-Krieg zu erklären, taugt nicht als Ausrede. Vielmehr haben die grossen Zentralbanken während Jahren geradezu fahrlässig gehandelt. Das rächt sich nun.",8307,2022,"Eine Ära, in der manche Notenbank dem Irrglauben verfiel, die Inflation sei kein Problem mehr.","05/20/2022, NZZ",1.5188278,0.51302683,unlabeled
2022-06-03 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,7401,"«Am Anfang spielte ich nach den Regeln der anderen, später habe ich sie geändert»",Simona Scarpaleggia ist die Gewinnerin des diesjährigen Ehrenpreises für Frauen des Swiss Economic Forum,7174,2022,"Dazu zählen die Repräsentation, also der Anteil Frauen oder Männer in einem Unternehmen bzw. auf den unterschiedlichen Hierarchiestufen, die Lohngleichheit und Massnahmen zur Inklusion.","06/03/2022, NZZ",3.935264,0.4049373,unlabeled
2022-05-22 22:00:00+00:00,TA,Tages-Anzeiger,International,German,5006,Bildungsminister bringt Rechte in Rage,,4788,2022,"Statt wie geplant die Elite-Verwaltungshochschule ENA zu besuchen, wird er Spezialist für amerikanische Sozialgeschichte und forscht zur Position der Schwarzen in Frankreichs Gesellschaft.","05/22/2022, TA",5.6347466,2.1711335,unlabeled
2019-03-22 23:00:00+00:00,TA,Tages-Anzeiger,Wochenende,German,16835,"Sie wissen, was wir sehen wollen",,16233,2019,Reed Hastings und Marc Randolph gründeten Netflix 1997 als Alternative zu Videotheken.,"03/22/2019, TA",3.9083786,7.5315638,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10576,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.",10442,2021,"Nun hiess es: «Ächtung der perfiden, konterrevolutionären Schreiberlinge und Verbreitung des korrekten Schriftguts.»","05/07/2021, NZZ",4.210923,3.0440533,unlabeled
2020-11-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,10363,Mein Abschied von China,,10258,2020,Denn für den freien Geist gibt es mehr als ein China.,"11/20/2020, NZZ",4.318149,2.1490662,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,"Da wurde ein neuer Raum geschaffen, frei, rau, noch zu bauen, und dieser Raum hat Eindruck gemacht auf mich.","05/31/2021, NZZ",2.282044,3.716714,unlabeled
2021-05-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8078,Suffragetten unter Rassismusverdacht,In den Vereinigten Staaten sind die Vorkämpferinnen für das Frauenstimmrecht in die Kritik geraten,7843,2021,Der Vorwurf ist bereits von der Bürgerrechtlerin Ida B. Wells (1862–1931) geäussert worden.,"05/06/2021, NZZ",5.0444784,1.3749927,unlabeled
2021-03-30 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,2709,Wie entspannt sich eine empörte Gesellschaft?,,2591,2021,Ich stimme dem zu.,"03/30/2021, TA",0.4774734,3.5224495,unlabeled
2021-11-21 23:00:00+00:00,TA,Tages-Anzeiger,Debatte,German,3405,Sie lässt Konservative schäumen,,3244,2021,"Doch sie heisst Ji-Young, koreanisch für «weise», «mutig» und, passenderweise, «Sesam».","11/21/2021, TA",3.6756632,5.642104,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Foucault und Gilles Deleuze traten als Leumundszeugen auf, um Tournier zu verteidigen.","04/15/2021, NZZ",4.722277,3.5032008,unlabeled
2021-10-05 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,6806,Ist James Bond wirklich am Ende?,,6514,2021,Alles ist möglich.,"10/05/2021, TA",0.88941306,3.5929098,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Wie war Ihre Verbindung zu ihm, und wie haben Sie ihn wahrgenommen?","04/15/2021, NZZ",0.032131538,4.75593,unlabeled
2020-09-23 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8176,Vormarsch der säkularen Fundamentalisten,Amerikas illiberale Linke und radikale Islamisten haben einiges gemeinsam. Von Ayaan Hirsi Ali,8060,2020,Der Islamismus ist eine militante Spielart einer jahrhundertealten Religion.,"09/23/2020, NZZ",6.6045785,0.6797931,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Einer der Briefe, er war auch von Jean-Paul Sartre und Simone de Beauvoir unterzeichnet, ist bei mir gelandet.","04/15/2021, NZZ",5.304812,4.8802166,unlabeled
2020-07-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,3673,Rettet «Wokeness» vor den falschen Erleuchteten,Von Milosz Matuschek,3619,2020,"Platon wird der Satz zugeschrieben, dass Initiation nur durch sich selbst möglich ist, nicht durch andere.","07/06/2020, NZZ",2.7830064,1.7700241,unlabeled
2022-06-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,7032,Frankreichs Bildungsminister spaltet das Land,Die Rechte reagiert auf die Ernennung des Historikers Pap Ndiaye empört,6836,2022,Sie warnen vor einem wachsenden Einfluss von identitätspolitischem Gedankengut im französischen Bildungswesen und sehen die Werte der Republik in Gefahr.,"06/06/2022, NZZ",5.1444807,2.8633194,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11691,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,Alle sind Opfer der infamen Verschwörung weisser Männer.,"03/26/2021, NZZ",2.090179,3.657744,unlabeled
2022-11-15 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,10664,Ein Theater für die Woke-Blase?,,10190,2022,unser Theater soll in der Realität Dinge bewegen.,"11/15/2022, TA",1.9282047,5.2875824,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10570,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.  Von Josef Joffe",10442,2021,die Anklage ist schon Beweis – wie vor dem «Wohlfahrtsausschuss» oder den Tribunalen der Kulturrevolution.,"05/07/2021, NZZ",1.4400792,2.0662377,unlabeled
2022-09-28 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,10938,«Die Realität liess mich linker werden»,,10394,2022,Die Lage war ja vorher schon nicht besonders gut.,"09/28/2022, TA",1.2858953,3.035073,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,"Die sind sehr vernetzt, die sind schon lange dran.","05/31/2021, NZZ",2.6937542,3.3499713,unlabeled
2022-10-24 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,4599,Die Grünen müssen Boris Palmer aushalten,Nach umstrittenen Äusserungen zu Flüchtlingen und Corona ist der Politiker erneut ins Tübinger Rathaus gewählt worden,4400,2022,Empört über Hauptstadt-Kritik,"10/24/2022, NZZ",3.6853127,3.6741896,unlabeled
2019-04-17 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6445,Identitätspolitik? Da hilft nur noch Satire,"Ihr Name tönt prächtig – aber was Titania McGrath am besten kann, ist jammern und andern die Leviten lesen. Die Geschichte einer Twitter-Figur",6267,2019,"Ich reagiere ganz ähnlich, wenn man sich über mich lustig macht, obwohl ich mich immerhin nicht für so unfehlbar halte, dass ich meinen eigenen Humor absolut setzen würde.","04/17/2019, NZZ",1.6730541,2.2216506,unlabeled
2022-05-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,7016,Netflix ist eine falsche Verheissung,Schweizer Filmschaffende machen hervorragende Arbeit. Der Artenschutz ist kontraproduktiv,6781,2022,"Vielleicht sind die Streaminganbieter aber auch besser beraten, sich die Rechte an bestehenden Filmen und Serien zu kaufen, das ist schnell erledigt, es spricht wenig dagegen:","05/06/2022, NZZ",3.6540053,7.252054,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,"Jedwedes «Wissen ist unvermeidlich politisch», Munition im Machtkampf.","03/20/2022, NZZ",3.224409,2.1977532,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10570,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.  Von Josef Joffe",10442,2021,"Gemäss dem eisernen Gesetz radikalisiert sich auch die unblutige Revolution, und sie spiegelt Sigmund Freuds Einsicht in die unaufhaltsame Ausweitung der Wahnvorstellungen.","05/07/2021, NZZ",3.5745046,2.4138532,unlabeled
2022-11-15 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,10664,Ein Theater für die Woke-Blase?,,10190,2022,"«Klassiker gehören für mich dazu, aber sie sollten als solche wiedererkennbar sein», sagt Politikerin Camille Lothe.","11/15/2022, TA",4.700093,4.452055,unlabeled
2017-05-05 22:00:00+00:00,TA,Tages-Anzeiger,Wochenende Kultur & Gesellschaft,German,7883,Der Hass der Wohlgesinnten,,7417,2017,Foto: Universal Pictures,"05/05/2017, TA",4.209931,6.084234,unlabeled
2022-10-11 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Zürich und Region,German,5977,Kritik am Diversity-Kurs des Schauspielhauses,Der Stadtrat muss über die wirtschaftlichen Konsequenzen der sinkenden Abo-Zahlen Auskunft geben,5799,2022,«Stroboskope werden eingesetzt»,"10/11/2022, NZZ",2.6954467,4.009487,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Ich glaube nicht einen Moment lang, dass Foucault pädophil war.","04/15/2021, NZZ",4.8028717,3.6222558,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,Bei einer dieser Lesungen im Zürcher Tanzhaus liefen vor kurzem plötzlich maskierte Männer mit Rauchfackeln auf.,"11/24/2022, TA",2.0794716,5.8667307,unlabeled
2021-01-27 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,12137,Der Dissident,"Als Rapper provozierte Jürg Halter alias Kutti MC die Hip-Hop-Szene – heute ist er ein vielbeachteter Schriftsteller, der überall aneckt",11611,2021,"Dort besiegte er den US-Rapper Sage Francis, der ihn wegen seiner berndeutschen Einlagen als Quoten-Exoten verhöhnt hatte.","01/27/2021, NZZ",1.3993762,6.255403,unlabeled
2022-02-16 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9937,«Antirassismus ist zur Religion geworden»,"John McWhorter sagt Dinge, die man nicht sagen darf. Auch dann nicht, wenn man, wie er, schwarz ist. Von Thomas Ribi",9823,2022,"Das war die wohlkalkulierte Pointe einer Haltung, welche die Debatte über Rassismus in den USA zunehmend ­beherrscht.","02/16/2022, NZZ",6.110664,1.8534126,unlabeled
2021-05-07 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10570,Irgendwann kollabiert das Absurde unter seinem eigenen Gewicht,"Umbenennen, verbannen, canceln: Wohlmeinende Umstürzler sind in Europa am Werk. Wohin das führt, ist abzusehen.  Von Josef Joffe",10442,2021,"«Befehle das doch dem Wind und Feuer, nicht mir!»","05/07/2021, NZZ",2.3699384,3.828928,unlabeled
2019-03-22 23:00:00+00:00,TA,Tages-Anzeiger,Wochenende,German,16835,"Sie wissen, was wir sehen wollen",,16233,2019,Dank Tausender solcher «Microtags» entstand eine Kartografie der Vorlieben.,"03/22/2019, TA",2.2686367,4.3100877,unlabeled
2021-09-30 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9026,Amerika war einmal ein Versprechen – heute ist das Land eine Warnung,"Die Vereinigten Staaten sind tief in der Krise, massen sich aber noch immer an, die Welt zu belehren. Von Pascal Bruckner",8921,2021,Die Boys würden sich dort aus dem Staub machen wie in Kabul.,"09/30/2021, NZZ",1.8213202,3.1713486,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17843,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,"Grundsätzlich ist das nicht schlecht, weil es die Sichtbarkeit der Szene erhöht, und das hilft in einem ganz allgemeinen Sinn.","12/30/2022, TA",2.1279535,4.6322517,unlabeled
2022-01-30 23:00:00+00:00,TA,Tages-Anzeiger,Kehrseite,German,5103,Stars boykottieren Spotify – das könnte gefährlich werden für die Plattform,,4851,2022,"Wenn Jay-Z (26 Millionen) und Beyoncé (32 Millionen) die Chancen erkennen würden, Fans auf ihr eigenes Portal Tidal zu ziehen?","01/30/2022, TA",0.7549204,6.633967,unlabeled
2021-04-18 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,11869,«Aktivistischer Journalismus ist langweilig – aber er macht süchtig»,"Der Reporter und Autor Matt Taibbi zählt in den Vereinigten Staaten zu den bekanntesten Kritikern der etablierten Medien. Im Gespräch mit Marc Neumann rechnet er mit seinen Kollegen ab – und zeigt auf, wo noch Publikum zu gewinnen wäre",11599,2021,"Immerhin 250 000 Dollar pro Jahr, quasi als Vorschuss.","04/18/2021, NZZ",6.0581493,2.2084966,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,Die Diskussion darüber ist geradezu albern.,"11/24/2022, TA",2.1479268,2.7326252,unlabeled
2021-01-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9981,"«Wenn ich noch irgendwo die Saat und die Idee der Zukunft sehe, so nur bei uns»",Fjodor Dostojewskis Werk scheint zweihundert Jahre nach seiner Geburt aktueller denn je. In zahlreichen Fragen vertritt der Schriftsteller pointierte Positionen. Ulrich M. Schmid hat sich auf klandestinen Wegen mit dem russischen Romancier unterhalten,9777,2021,"Er nennt sein ganzes Land, seine ganze Gemeinschaft, ganz Russland – Christentum.","01/06/2021, NZZ",6.035782,4.4587073,unlabeled
2022-12-13 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,8337,"«Dieses anmassende, verwöhnte Gör lassen wir freikommen»",,8045,2022,«Und das ist unmoralisch.»,"12/13/2022, TA",1.661015,1.5556426,unlabeled
2021-03-30 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,2709,Wie entspannt sich eine empörte Gesellschaft?,,2591,2021,"Eine, zumindest für meine Verhältnisse, ziemlich steile These.","03/30/2021, TA",0.9725493,2.4531505,unlabeled
2021-06-14 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10546,Wenn Moralismus zur Staatsräson wird,"Einst verfügten totalitäre Staaten, was gesagt und gedacht werden darf. In der Demokratie läuft es nun umgekehrt. Von Josef Joffe",10427,2021,"Die «Spanische Grippe» muss erst recht weg, weil die 1918 nicht in Spanien entdeckt wurde.","06/14/2021, NZZ",3.45991,3.225023,unlabeled
2022-12-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9484,Böse alte Welt,"«Woke» Westler werfen früheren Gesellschaften vor, anders zu denken, als wir es heute tun, und waschen die Vergangenheit weiss. Präsentismus heisst das Phänomen der Geschichtsklitterung. Zivilisierung aber heisst, aus Fehlern zu lernen. Von Viola Schenz",9370,2022,"Ich trenne Müll, ich konsumiere Haferdrink statt Kuhmilch, ich begleite meine Frau zur Schwangerschaftsgymnastik, ich habe schwarze und schwule Freunde!","12/26/2022, NZZ",4.370038,0.18758146,unlabeled
2022-03-20 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9717,Wokeness wird zum Wahn,In San Francisco wächst der Widerstand gegen die neue Gegenaufklärung namens «Critical Race Theory». Von Josef Joffe,9570,2022,Es müssen mehr Schwarze und Braune («People of Color») in die besseren Schulen;,"03/20/2022, NZZ",5.363052,1.4194556,unlabeled
2022-02-16 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9937,«Antirassismus ist zur Religion geworden»,"John McWhorter sagt Dinge, die man nicht sagen darf. Auch dann nicht, wenn man, wie er, schwarz ist. Von Thomas Ribi",9823,2022,"Und dass sie diesen nie ganz ablegen könnten, ebenso wenig wie ihr Weiss-Sein.","02/16/2022, NZZ",1.5227214,2.158074,unlabeled
2021-04-15 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,12305,«Foucault lachte über Pädophilie»,"Hat Michel Foucault Buben missbraucht? Von diesen Gerüchten hält Pascal Bruckner wenig. Aber im Gespräch mit Claudia Mäder blickt der Pariser Essayist kritisch auf die Verblendung, die in linken Kreisen nach 1968 lange herrschte",12056,2021,"Tatsache ist aber doch auch, dass Foucault eine sehr lasche Haltung hatte zu Fragen rund um die Pädophilie.","04/15/2021, NZZ",4.815333,3.578475,unlabeled
2022-07-21 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7320,Angriff auf Herzogin Meghan,,7001,2022,"Es existieren zudem mehrere Interviews, in denen Williams über die Freundschaft zu Markle schwärmt, und diverse Bilder, auf denen die beiden gemeinsam zu sehen sind.","07/21/2022, TA",5.549211,6.0037847,unlabeled
2022-08-11 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,4574,Cowboy trifft Alien,Im Blockbuster «Nope» kommt es auf einer Ranch zur Begegnung der dritten Art. Doch worauf will der Regisseur Jordan Peele hinaus?,4362,2022,Hinter den Wolken muss etwas sein.,"08/11/2022, NZZ",1.6098347,3.2779295,unlabeled
2022-11-11 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8521,Höchste Zeit für die Republikaner,"Die Midterms sollten ein Weckruf sein: Die Republikaner haben sich zu Trumps Geisel gemacht. Je früher sie sich von ihm losreissen, desto besser für ihre Wahlchancen. Die Frage ist, ob sie noch die Kraft dazu haben.",8442,2022,Entweder die Republikanische Partei findet ohne Trump zurück zu ihren demokratischen Wurzeln.,"11/11/2022, NZZ",7.0428944,3.4973907,unlabeled
2021-12-12 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,8279,Die «New York Times» schreibt ihre eigene Geschichte,Wegen Einseitigkeiten und Halbwahrheiten steht die renommierte Tageszeitung in der Kritik,8002,2021,Auch bei der renommiertesten Zeitung der Welt brachen in der mobilen Ära die Leserzahlen und die Anzeigenerlöse ein.,"12/12/2021, NZZ",4.6308074,4.311731,unlabeled
