text,x,y,label
hello guys. Daughter is asking if the Christmas hat will appear this year on the Tesco signs?,3.903531,0.09474304,unknown
"Seacroft, Leeds site - WORST gents toilets I've ever stepped foot in! Absolutely filthy, no bog roll, no soap. Not cool at all ❌❌❌",3.1059105,3.77329,unknown
Thanks to  customer service for needlessly sending me out on a cold night after half an hour spent on the phone trying to figure why I can't Click and Collect cat litter! Assured one branch had loads. Empty shelves. Not amused. Neither is my cat.,4.897392,-0.074329816,unknown
please update the training you give your drivers I was called darlingabout 4 times tonight and sweetheart about 10 times last week I don’t care for it UPDATE NEEDED PLEASE 👍,1.7974958,3.1678534,unknown
If only  @142383 @sainsburys would do the same https://t.co/Oezk576rX2,4.5096717,3.8148773,unknown
any response please??? https://t.co/LGG2dBiptv,5.0387173,3.7536476,unknown
When  only half fill their sandwiches. Is it a coincidence that it’s the half that’s on show?? #misleading #feelingcheated. https://t.co/NJX88m9U3j,7.111279,-0.21495926,unknown
"waited 25 minutes for this burnt, disorganised mess. Any chance? https://t.co/CcU50rcss4",5.278841,2.8501377,unknown
I love buying out of date chocolate  🤔 https://t.co/JYsUPvOjb4,6.236216,0.6868024,unknown
your Croxted Rd store is treating school children like criminals. Security guard barring their entry to the store and only letting them in 2 at a time. Why?,1.8733721,2.6612656,unknown
it's helpful that Tesco's self service tills are still handing out non-legal tender pound coins.,2.587938,-2.5331438,unknown
"Hi, I am grocery shopping with you for the first time. I've just started a free trial for delivery saver but can't work out how to apply it to my order.",-0.18323426,1.0217234,unknown
hey how come this says standard delivery -free but then it says delivery is £7.95? 🤔 https://t.co/8nzlI6Q3Gl,0.07888932,1.2726649,unknown
it’s infuriating to see you’ve joined in with the #macandcheese nonsense. It’s #macaronicheese here 😡 https://t.co/lVZyou24Q2,4.812873,3.318446,unknown
"Hi, is there a limit to how much wine you can buy in one order for Home Delivery?",4.3206754,-1.0082937,unknown
"wanted 200 selection boxes for work,to stop emptying the shelves I ask the store if they can get then ready from the stock room, no was the reply, please empty the shelves and we will re stock?? Shocking attitude to business Tesco seacroft Leeds, off to Sainsbury's ELH 😂",3.136774,0.9354237,unknown
"Thanks for not paying me,  😡😡",4.273524,3.414029,unknown
The attitude of woman on Customer Services at  STANK. She all but accused me of trying to return something she assumed I'd picked off the shelf. How bloody dare you. 😠,1.4122478,2.2650516,unknown
"also, if you're a notebook hoarder like me, I tell you,  is killing it right now, cute pads for 2018 and cheap #yesplease",3.8115413,0.39460254,unknown
"Hi, @ArgosHelpers Can you pls tell me if your iPhone 8 is unlocked to Tesco’s network?",2.4105675,-0.48410884,unknown
micro pepper in my delivery today. https://t.co/esdnq9GB20,8.002747,0.9029969,unknown
@Morrisons @sainsburys Are you proud 2 sell Halal/kosher NON stunned meat? British Vetinary Assoc &amp; RSPCA condemn it? Why is animal welfare not a concern anymore? https://t.co/kJVzdjuHJj,7.321028,-1.6143212,unknown
My £3.15 bargain bunches of roses from  at 9:30pm. I also got poinsettias for 45p each &amp; I only popped in for milk on my way to pick my daughter up from work. https://t.co/WOnC0Lszsv,5.9273486,1.2685832,unknown
@sainsburys when can I have the money back you kept for me as a 'coupon' from my last online shop? I want it to spend at Tesco's.,1.258139,0.4473849,unknown
Last time I ever do the weekly shop in @tesco Goodmayes. The traffic tailback is simply horrendous.....,2.29945,2.707103,unknown
disgusted that I found a live slug slithering all over and nibbling my pak Choi 😤🤢 and now all I've been offered is £5 money card? Are you joking? https://t.co/2oRHZ1cjV0,7.8144107,0.32638413,unknown
Thanks  for the hole in my new pillow cases https://t.co/GoIwJKmKKb,4.337335,1.3839433,unknown
"queue backed out the door at 5pm, not what ya want https://t.co/aVRN0MakMH",2.8150997,2.9656463,unknown
Hi   I got over charged for 2 items I bought today in store. Haven't got time to go back to store... how can I get a refund???,0.5547152,0.8228528,unknown
"Just opened my taco meal... half the tacos are in pieces, disappointing",7.955526,0.012140024,unknown
"lovely welcome to your Widnes store, beggers on the front door asking 'can you do us a huge favour and spare any money' No.",3.0336344,2.3416986,unknown
@tesco your staff really need to have training when taking the festive food orders! 52 mins it took as they don’t know what to do!,1.3751649,2.4361424,unknown
Would have been polite to tell ypur customers you would be closing your 24 hour stores due to black Friday! Waste of fuel! #nothappy,2.3329387,2.2476616,unknown
why is your red wine in the fridge for the meal for £10 ? Just had to put a bottle on the radiator to try and get it to room temp,4.662971,-0.9793158,unknown
I want to keep shopping at Tesco so why are you so reluctant to let us buy from you?,1.6850381,0.84027517,unknown
emailed saying it was unacceptable to substitute size 5 nappies for size 4 &amp; refunded me. Way to get out of honouring substitutions!,2.963563,1.2431183,unknown
Loved this when it actually had fudge pieces in it. Now tiny bits of dust or none at all. The previous version was finest. This isn't https://t.co/L5itolJH1Z,5.569348,0.4389959,unknown
"If you’re not going to bother charging for a trolley, at least collect them from the trolley parks so that they don’t block the car parks and that they are at the entrance to the store!! #tescolarkfield",2.7724218,2.8644984,unknown
"Hi , for past few days I I can’t find cashew chicken on your store, have you stopped selling it? https://t.co/g9Nn9cz7H5",7.122339,-1.495229,unknown
"Hello, can I speak to someone in a DM please?",2.306195,5.7205276,unknown
"hi guys, can anyone at Tesco HQ Explain why my local store has just stopped selling Chillies?nowhere else local to me sells them!! Please send chillies to EXETER, COWICK STREET, ST THOMAS, I can’t cope with bland meals!! 🙏🏻😡🔥",5.088449,-0.16563188,unknown
No mayo OK - no butter - definitely NOT OK! #dry #drysandwich #notnice #Tesco  https://t.co/BTd6y7OWur,7.213374,-0.4287386,unknown
on ur website it says booking for 23rd Dec delivery opens today. I checked at just gone midnight &amp; again at 2am &amp; nothing available?,-1.275674,1.0623859,unknown
"Hi Tesco, yesterday I purchased your chocolate brownie bites and found this strange object in one of my brownies!!! It seems to be plastic and is sharp! (see pictures attached) https://t.co/QHM9y8CvMT",7.1540117,0.60171956,unknown
"you’re fab for last minute necessities, but your own range of green tea smells like a farmyard!!  🤢",7.3861804,0.89784247,unknown
"I've been absolutely shafted here, just been to collect a TV and come home and it looks like it's been handled by Simon Mignolet https://t.co/dStWnBvqir",0.49501118,2.5120819,unknown
@116324 delivery driver... Useless!! Damaged toys need to go back to  https://t.co/8S9VPnnUTk,1.014331,1.7508508,unknown
how come Tesco chicken thigh fillets has so much less protein than the Asda and Sainsbury's counter parts? Is it a label mistake?,6.6565256,-1.0694151,unknown
"where's the miniature toiletries ting? Man don't only go on holiday when it's sunny. Could be the end of me and you this, cut me deep. Start selling miniatures by winter 2018 or mans going to Sainsbury's",3.3381083,3.575772,unknown
- I found this is a Tesco tortilla yesterday. Looks like a piece of grit? What’s the best course of action? https://t.co/LnSdy3oygh,7.9988346,0.17841582,unknown
can I DM you a complaint?,0.85242283,2.6295984,unknown
"Hey when do all your new Christmas TV ads air!   Seen the Turkey one, love that Shakin Stevens song!!!!!",5.196626,1.3682984,unknown
"Guys - some sort of cable tie in my cookie. I’m a good guy, why have you done this to me? https://t.co/HK2F7UJG8t",5.1780906,3.5002804,unknown
"you put @384838 at £3, crossing the £2.50 golden line. Now I can't buy it. I'm going to walk 10 mins extra @117244 for my weekly fix. Come on maaaaan.",2.0596778,0.27615434,unknown
"Mildly dissapointed by @tesco walnut cake, it used to be the one and only... now it's more of a meh",6.485932,0.536413,unknown
"howcome less than 24hrs after 3-for-2 toy sale ends you receive stock of some of the most popular Lego sets,coincidence? @118373",3.2089064,0.0882733,unknown
Are your @98516 staff on strike??? 15 minutes waiting at click and collect ..... ridiculous,1.5107044,2.4161706,unknown
do you play football with your shortbread biscuits?! This was exactly how they came out of the packet! https://t.co/w9Hp4o7ysk,6.984714,-0.010259743,unknown
"have a 12kg bag of tesco complete dry dog food and about 6kg is dust! Unhappy human, unhappy dogs!",7.3312855,-0.10736005,unknown
I got these unusual looking grapes in   but they taste lovely and sweet 😀 https://t.co/setk2LE72z,8.005528,1.5004478,unknown
spent over £130 last night and when I got to refuel my car I realised I hadn't been given a 10p off voucher 😔#printerfailure?,1.5978074,-0.14096062,unknown
"bought 2 of these yesterday for a party tonight, 1 doesn't glow! No time to return to store before 5 😞https://t.co/NIhGsQVhAM",4.305192,0.58081317,unknown
"my previous complaint/moan concerned the parking over the chevrons at my local(sorted thanks). This 1 concerns the ""parking"" of taxis in the drop off point. This is tiny so they park behind &amp; it's hard to pull out of the junction near to. Can this be sorted please?",2.3714123,3.0854325,unknown
@tesco Is this story correct? I will no longer shop at your stores until your workers are paid correctly. https://t.co/mKWvCeaICE,1.4662507,1.7143285,unknown
app down? Website down? I've just spent an hour putting my shop together and now can't check out! Modern shopping isn't supposed to be painful!,0.6781739,-0.8940873,unknown
what the hell is this? Theres nothing in these? Supposed to be bean and cheese melts. More like fuck-all-in-it melts https://t.co/mxdrHOSxlV,7.2482305,0.38396057,unknown
"Hi , when are the next #clubcard points meant to be posted? Many thanks",-0.9758562,-0.7309036,unknown
I’m saying nothing 😂  https://t.co/hvHvHH9eXU,4.8785043,3.650982,unknown
Genuinely feel ill from finding part of a paper towel inside  free from choc. I’ve eaten half the packet. I need to antibac my mouth 🤮 https://t.co/bWaVHMnC13,5.2657433,0.6788857,unknown
@424659 have  delisted your butter ?Haven’t been able to buy it in Redruth for some weeks-other Cornish butter a poor substitute,5.911762,-0.2746886,unknown
"been waiting a week for a sofa to be collected, called TD 5 times every time get told we will get this sorted. Still waiting..😕😕😕😕",2.52862,0.66195315,unknown
any chance any of ye could stick a shop in ballymote Co.Sligo  @117246 @281251 only a @27439 there and you'd want a sleeping bag with you it's that slow!,3.1481416,1.4761972,unknown
#savetoshoppinglist day05 well well well #shoppinglists are back but can't be saved to!,1.0847456,-1.2664623,unknown
"absolutely fuming. 3, yes 3 failed collections for a return. Utterly rubbish service. Will never use again.",0.50111634,1.6343217,unknown
"Hey! My driver on Sunday had no paperwork, said I'd get an email receipt, but I never did. Can you help?",-0.18257377,1.259719,unknown
Hey  - I’ve got a bone to pick with you!!! When I took these out of the packaging I knew something was a bit fishy. These so called ‘boneless’ salmon fillets were not at all boneless. See the proof. What can you do to rectify this travesty?! https://t.co/LezNrPLfJf,7.3194723,-1.2097336,unknown
Really annoying that I can't do a  online shop for a second week. Please fix it soon😁,0.67148083,-0.7953288,unknown
"Hi, I brought this 2 days ago and just went to put in the oven extremely concerned at the colour of the lamb, it's grey! https://t.co/JmKsyRXvCQ",7.8828506,-1.0750945,unknown
"Don't  employees receive food safety training? My local store's freezers frequently contain liquid ice cream &amp; squidgy fish/chicken. Grocery manager assures me it is ok to continually thaw/refreeze food. Erm, NOT ok! Reporting to @99877 tomorrow.",6.4453263,-1.0266445,unknown
"#sad. Finally got daughters Boots,wanted for ages. Security tag on. can't wear them #dissapointed can't get back to store to change",3.372969,0.93512964,unknown
can you tell me if any stores in Milton Keynes are selling the Apple TV 4K pls.,2.5531263,-0.6120925,unknown
Hey  any reason I just had to wait 20 minutes to be served a cold takeaway hot chocolate from your cafe? 😨,2.107302,1.5195423,unknown
After shopping with  for 13 months I just used my points to get a new lawn mower 👌 #EveryLittleHelps,2.3162775,0.5418227,unknown
normal to have a drilled hole in your cash points? Leytonstone branch. https://t.co/bymSebF0ZO,3.9064987,3.0941844,unknown
"@tesco hope everyone’s OK at Colney Hatch Ln Tesco - heard security guard had been hurt? Our local, &amp; lots of friendly, helpful staff.",1.6920702,2.4407935,unknown
do you have the recipe for the pear ginger and champagne cocktail in the go cook insert in the weekend newspapers? I’ve lost mine 😫,6.518958,0.19676271,unknown
"Why is it, every time I buy a pasta bake from  it only has 1 days date on it. 
Purchased Friday evening
Bined this afternoon 😠",8.230772,-0.43501714,unknown
are you doing midnight launch for assassins creed origins in your Crawley store?,2.9813125,-1.2109876,unknown
bought a chocolate brownie in your Upper Boat store this evening &amp; it’s so stale I don’t think it’s fit for human consumption 😖😷,6.328641,0.6818221,unknown
Are their going to be any special offers on Christmas trees this year?? 🎄🎅🏼,4.989505,1.0640329,unknown
"Howay , no veggie curry ready-meals?! Was feeling lazy for tonight's tea 😭 https://t.co/Y1zgZjR4R2",7.8175635,-0.064383246,unknown
hi I ordered an item for click and collect due today at store but it's not dispatched yet on my account??,0.15256652,0.41113657,unknown
why the price difference between in store &amp; website. Looked for a printer on your website was in stock.Went to store &amp; was £15 dearer https://t.co/qZV7SeAM9u,2.6271708,-0.072074056,unknown
"I’ve done quite a bit of shopping in Tesco the last 2 weeks yet my Clubcard balance hasn’t gone up, hmm",-0.4370246,-0.4001575,unknown
Hi! Daughter is trying to apply online for a job but gets no further than the right to work check as it's no longer available..,0.34205452,0.050136063,unknown
online orders not taking payment??? Whens it gonna be fixed? Lost my delivery slot already :(,-0.2884842,0.508213,unknown
not sure I enjoyed the added protein on my satsuma today. Safe to say I’m glad I looked at it before I put it in my mouth. https://t.co/cthooZdTcC,7.924304,-0.40445897,unknown
"You turning me into a serial moaner  :D Almost bought these standard batteries pretending to be ""Rechargeable's"" Tesco Beccles https://t.co/yIo61NToud",4.0005293,1.302629,unknown
"Dear @tesco - bought these jacket potatoes in Tesco, Abergavenny today. They all look very, very green. Are they safe to eat? https://t.co/iFtBg4tkWV",7.303854,1.1082667,unknown
https://t.co/8BIfIKM6rS,4.8901243,3.6313832,unknown
One disappointed boy thanks to  losing my lego city Advent Calendar order in transit and everywhere else is sold out 😕#notveryhappy,4.712976,0.52090615,unknown
Hello   I am trying to resolve my C&amp;C order that has been returned by the store and refunded without my consent. Pls help,0.24279821,0.75919276,unknown
hi do you have a link for the special edition caraval? Nothing is showing up on your website 😭,2.7802184,-1.0014138,unknown
You know when you have one of those “Shall I have a cookie or a chocolate brownie?” moments? Well  have solved the problem. #thanks https://t.co/WBH18QGzkl,6.520377,0.4734895,unknown
@tesco doesn't anybody work on a Wednesday? The press do...,1.7105975,1.9175712,unknown
My boyfriend just opened a packet of @578447 cashew nuts and a hair was stuck to one ewwwww gross. Bought from  #unhappycustomer https://t.co/lc6siV3uK0,7.0098505,0.6459153,unknown
can I check if I cancel an order online for food before the cut off time I won’t be charged? :),-0.030401766,1.1847111,unknown
Fermenting items on   shelf 👍 now I have some horrid smell over my hands 😂 https://t.co/6JoAR6Yv16,7.625043,0.81685644,unknown
is this  best before date or the when it was made? Ordered it via tesco delivery https://t.co/4fUxHhQRQm,3.8995328,0.474737,unknown
Why has your Bletchley branch not had any Yule logs available for days. Not even the 'Finest' ones.,5.223361,0.19172154,unknown
is my click and collect order ready to pick up. 4P6MCPVPM. Says something about the collection 22nd. online it says it's ready to col,-0.03579945,0.42249554,unknown
ripping people off bought these Nutella bars last week half price at 99p so how are they half price this week at £1.39 #RipOffBritain #fail https://t.co/qixaTn8YOo,5.4228773,0.117902905,unknown
sort out your new grocery website it's so bad I'm feeling a conversion coming on #sainsburys #ocado,1.1042857,-0.97872746,unknown
why have your bidston moss store stopped the stuffing balls on the hot counter AGAIN. It really bothers me... #lovethemmeatyballs,5.486308,-0.45592847,unknown
@tesco have you got Xmas delivery dates on your grocery app yet?,-1.4315857,1.2495565,unknown
Thank you  for my free sample 🙂 #ItsTheLittleThings https://t.co/0xhx34iIzn,5.0913763,3.1529794,unknown
why is it an order i tried placing at 22:50 has only given me single discount? Double discount was until 11pm??,-0.45091656,0.9473159,unknown
did you discontinue the frozen nacho cheese bean burgers?! They’re my fave!,6.8950753,-0.5996258,unknown
"tesco direct Ordered from  Direct - Couriers said had delivered item on 29th October. Apparently left behind my gate - well I dont have one! Still no resolution to this, any chance i will get my tree before Christmas?",-0.2247005,0.6321377,unknown
"When you're stood that long in the click and collect/customer services queue  Broughton Park, the frozen shopping is starting 2 melt 🙈",2.4836082,2.022656,unknown
Disgraceful state of  trolleys. Are you really expecting parents to put babies in these? #supermarket #tesco #trolleys #tryingtoshopwithchildren https://t.co/Rk2bVCIAHz,3.0374575,2.794148,unknown
Any chance that there will be a salt’n’viniger flavour  https://t.co/UkKK0tTRKg,7.141492,0.6740842,unknown
when you choose your 3 for £10 items which come to £11.75 🤔🤔 any ideas? #getacalculatortesco https://t.co/mpyhTeYviA,3.3311691,0.11935554,unknown
"Hi, I recently applied for a job with you and was told to follow a link to onfido background checks, however this link don't work and has been reported to onfido. Is there any way around this?

Many thanks.",0.2987756,-0.20191222,unknown
I wonder if either  @117249 @Morrisons or @117246 will stock any Christmas ales or craft beers. Last year was a massive let down.,4.156922,-0.26305994,unknown
just found this bone in my  chicken fillet! Not good guys had to lose half my chicken fillet aswell! https://t.co/RvvIcLHK7g,8.004251,-1.0050031,unknown
why do your home delivery drivers show no regard for other drivers? Forced into the gutter last night by one https://t.co/ptaMX2cCFq,1.9045771,3.3324358,unknown
Any chance I can request vegan Ben and Jerry’s peanut butter ice-cream in my local store? (faversham),5.763428,-0.5071391,unknown
just received my order and would love to know why 1 item is wrong and 1 is missing when I was told everything was there.,-0.10385151,0.5025997,unknown
Not sure what went wrong here - I was given this at the checkout today. Not the most useful offer for a #Vegan ! 😆 ✌ https://t.co/UGqg9xKcSP,7.447992,-1.0935719,unknown
The raspberry and white chocolate yum yums from  are so good !,6.427508,0.66428524,unknown
Sealed pack of 4 croissants bought today only has 3 in! They're for brekkie so don't have time to return them. Help! https://t.co/x3Ao7qY75Z,6.2468076,0.3332149,unknown
purchased a karcher window vac from one of your stores late last December. Now faulty... Can you help or karcher under warranty?,2.530312,1.1014462,unknown
someone needs to learn to count. https://t.co/nv0rauR0Fq,4.7117662,3.5123217,unknown
Nice dead woodlouse found in my grapes. Thanks  https://t.co/SozBdZrEeZ,7.9815164,1.5339291,unknown
we’d love some book donations to be able to do this on Special Care Baby Unit! @117249  https://t.co/2yy6P3IbMf,5.243473,2.2786639,unknown
great customer service purley store thank u,0.6513815,3.4551446,unknown
"please update your website, this store doesn’t do paypoint https://t.co/pa9KiBntXd",0.61645776,-0.55460244,unknown
customer service was pretty awful today receiving items in damaged boxes and refusing an exchange not acceptable.,0.4819719,1.7139239,unknown
When you order a VEGETARIAN pie for a VEGETARIAN you probably don’t want it substituted for a Chicken one #VEGETARIAN,7.257565,-1.4619641,unknown
not sure why your staff in Maryhill ID'd me because the person behind me was buying alcohol. Apparently your staff deemed I was with them and had to account for their alcohol purchase even though I was only buying crisps. You just lost a customer.,1.5459065,2.1459818,unknown
Do not order home delivery from  . They just delivered to the wrong house and never even told us about it. Even when realising their mistake they offered no form of compensation. Terrible service.,0.41723758,1.518814,unknown
hey where did the crates of dark fruits go :((((((,7.5359535,2.128892,unknown
Morning  why do you now only sell the 10p bags?! Another money making scheme....?,3.6051073,1.7317804,unknown
thanks for the present inside my orange juice carton 😍 https://t.co/tv88ir75ij,7.0652037,1.7615012,unknown
just went to cook this chicken (dated today) and it smells rancid. Wanted to feed this back and ask how to go about getting a refund? https://t.co/JyOil7EiHK,7.8338165,-1.3971032,unknown
Mouldy chocolate pizza bought from  🤢 https://t.co/eNbnHCVUZz,7.3052707,0.18043977,unknown
i will not be recommending anyone to shop with you.,4.8278704,1.1322975,unknown
Cannot see my clubcard details online - getting error message. Is there a system fault or just me???,-0.9202802,-0.5542217,unknown
"bought some 'peeled' sprouts today but had to peel again before using as were horrible, dread to think what they'd be like in 4 days https://t.co/mkqCtw6QwR",7.451355,1.2276671,unknown
23 and I don't get served wine in #Tesco  even with ID ... because my friend who is also 23 not standing with me has no ID #pathetic,2.0267634,1.8951175,unknown
Hey  might have been a good idea to make the chains long enough when you redesigned for the new pound coins #doesntfit #tooshort https://t.co/D7S6nJkBFd,2.6653469,-2.4779682,unknown
"Dear world: PLEASE stop making festive sandwiches with mayo in them 😫🤢 nobody has mayo on their Christmas dinners, please what are you doing?!?  @Morrisons @sainsburys @126882 #nomayo #nomayomovement",6.854615,-0.34620067,unknown
please consider asking online grocery customers if they would like to purchase items for the local food bank,5.4216084,2.0151343,unknown
Oops  that’s an odd-looking smoked Haddock fillet! That’s a smoked Herring AKA a kipper! Dinner plans now need adjustment. A CPD on fish ID looks like it may be in order for staff at #Bangor store. https://t.co/87tmSz47zx,7.1348977,-1.0480925,unknown
"Ewwww,  trying to sell us out of date buttermilk... again! https://t.co/SRdrNLT6S2",5.774834,-0.5119438,unknown
"As a person that could NEVER find her name on anything personalised growing up, I see this in the  gift guide. AND it's Disney!!! It's meant to be!!! 😍👑 #hinthint https://t.co/OZ76v2zqy7",5.3916903,2.7059872,unknown
"a little bit of an explication please, milk increased by 10% and a 400g loaf of bread by 11%?? Hiding behind Brexit, paying farmers what they are worth and inflation, any more I have missed?",5.414964,-1.1213734,unknown
Come on  how hard is it to work the tech? #technology https://t.co/PHysG3TlDA,4.9432273,3.6982307,unknown
do you know why the Xbox one X pre orders have been taken off direct? Or would you know a date they’ll come back on?,2.0212538,-1.4140983,unknown
do your stores exchange unopened packs of nappies for a different size? No receipt I'm afraid.,3.1705866,1.3070521,unknown
"Had clubcard approx 8-10 years, logged on today to discover that I've only got statements from 2017? Where are all other points?",-1.0198413,-0.70832026,unknown
your kitten dry food 500g actually only weighs 336g.... what’s that all about??,7.2226987,0.10347501,unknown
hi are your pringles still half price please ?,3.3974705,0.017872507,unknown
Epic fail  No @126705 stamps for sale in one of your largest stores. Not good.,1.43026,0.17262597,unknown
#pumpkinandpecanpie #HalloweenWeekend   @44014 https://t.co/MozHXV7XCi,6.112722,2.568015,unknown
Can you confirm what time booking opens as there’s no slots available yet!!  https://t.co/GdjagqbrfC,-1.1252627,1.0053471,unknown
Eurgh half way through an order and this happens on  site 🙄 https://t.co/h7BShjxJYQ,0.6557687,-0.5095991,unknown
hi I’ve ordered vouchers for zizzi can I use all 3 vouchers in one go? I am aware drinks not included but I have £60 worth of vouchers and worried can’t use to celebrate sons 21st birthday in London. #Worried,-0.8870119,-0.37765086,unknown
Bit early for #Halloween but the bananas in  were ghoulishly green tonight.,8.110706,2.5700731,unknown
I tweeted you. Reply.,2.687941,5.4593015,unknown
you've let me down this morning. No chocolate twists. 😭😭😭 https://t.co/CoCyA7Qh3U,6.4885097,0.66916406,unknown
"Hello, how do I make a complaint on behalf of my mother regarding your staff at your Newton Abbot store?",1.1621938,2.415739,unknown
what Christmas vegan main courses are you doing please? Thanks #Vegan,6.7564516,-1.3958392,unknown
this is meant to be “ripe and ready” https://t.co/NwzzdIoIQS,4.844044,3.1461387,unknown
"The force is not with you this Xmas  you have uploaded the wrong video advertising Battlefront II. Did you have a ""bad feeling about this"" and put up the video for Battlefront instead :-) https://t.co/MQtTW1yTj1",4.779796,3.4437227,unknown
why would you sell fish that is filleted but not scaled?! It’s as though the fishmonger did an attempt at scaling then gave in! Food tonight now ruined!,7.205176,-1.3077986,unknown
just bought some potatoes from Tesco Truro and they were rotten. Absolutely stunk the whole bag out #putrid #nothappy https://t.co/6jIc2UJblE,7.6094327,0.73625904,unknown
raw chicken on the floor and not a worker in sight 👀 I left your store straight after I saw this 🤢🤢🤢 EHO would have a field day https://t.co/ztuler2czf,7.9872804,-1.3392621,unknown
So disappointed I can’t find #oxoflavourpots at  anymore! The only way I could get my kids to eat anything remotely like a curry!,7.1961517,-0.75556433,unknown
"Spinach sandwich anyone? Well, I was hoping to be pleasantly surprised  alas I wasn’t. This was the last Xmas sandwich on the shelf, and oh how I wish it wasn’t there. Bland turkey (slices!), a whole bag of unwashed spinach and watery cranberry sauce. 1/10, bluddy awful 🎄 https://t.co/SDVRLats3a",7.3674245,-0.44038084,unknown
Terrible service. Waited 1 hour for a Microwave ordered online. #Tescodirect. Will never be using this service again. Atleast amazon cherish customer time. Poor Staff and communications,0.9570524,1.0933602,unknown
"Oh dear , chillers not working, queues down the aisles, bird 💩 on my trolley, cashier texting &amp;chip and pin broken #verylittlehelps",2.514553,2.3257272,unknown
shocking customer service showing no sign of a care for putting customers out,1.0762131,2.1707406,unknown
what has happened to the Saltire on Scottish products? We have flag of St George on English stuff.,5.617441,0.8251703,unknown
"Hi @tesco why will you deliver groceries to the address of the house over the road, but not to our address 10 metres away?",0.59588796,2.2595315,unknown
@tesco is it true that all the meat in your supermarket is Halal ?,7.2436986,-1.7305351,unknown
“four cheese” where though  https://t.co/jKyJ3sSUrx,7.4715743,0.018609606,unknown
"Just tried to buy a reduced item at  that wouldn’t scan and the attendant told me that it wouldn’t scan and there was nothing he could do, no explanation and walked off. Thankfully an off duty member off staff came to my rescue 🤔",1.5832152,0.611062,cat2
Laura from bakery dept in Tesco Newtownbreda in belfast is an asset to you. Customer focused and went above and beyond for me #staff,0.87748706,3.5193448,unknown
just went to return clothing in your orpington extra store and they basically lied and said till was broken 1/2,2.1582422,0.70400274,unknown
Massively disappointed with @tesco delivery this evening. now 100 mins after my delivery slot and still no food.,-0.081678,1.7514201,unknown
like my day couldn't get any worse i've just cooked myself a  pizza and it's mouldy 😩 how can a frozen pizza even go mouldy?! https://t.co/uaeCeTiavG,7.4343634,-0.6600065,unknown
Completed a #tescoviews survey today. How long does it take to credit 25 clubcard points?,-0.92723507,-0.7738693,unknown
wtf is this in my sandwich 😤😤😤😤😤😤😤😤😤 https://t.co/PVrC0g48EH,7.3009486,-0.44745952,unknown
"@sainsburys @117250 @117248 @marksandspencer @AldiUK @117246 
A very cheeky request but would any of your Wilmslow Stores be able to donate any chocolate yule logs, mince pies or cakes for our Christmas Fair this Friday 1st Dec please? We'd be so grateful. I can collect.",5.4758554,1.9178885,unknown
Out of 12 pumps there's only 6 with fuel in. Avoid Burnley Tesco 🙈 @60141 ⛽️ 🙅🏼 #bloodymanic,2.3692906,2.302151,unknown
1st December.......finally....thank you  https://t.co/wrfensU1yp,5.190789,2.8398108,unknown
"What is this ??? It’s mould!!! Pointless trip to @tesco, mouldy chestnuts everywhere! 

#EveryMouldHelps

2 out of 30 edible.

Cheers guys. 

Tell David John Lewis to go back to Unilever!!! https://t.co/L5iCUOMilm",7.107268,0.4624713,unknown
really? Mouldy cheese😩 bought at 3am this morning and now like this 😷😷 https://t.co/2Wj8h5eMJn,7.435311,0.059568003,unknown
Burned meat juices on the eggs of my #Vegetarian breakfast... Using the same grill for everything  ?!  #fail #revolting https://t.co/I7NiMkEcOx,7.4162693,-1.2333204,unknown
"why do you sell these cappuccinos at £2.50, whilst @sainsburys at £2.00 and @117250 at £1.99? And no these are not special offers https://t.co/nbcnpCtTSw",2.9480307,-0.051346302,unknown
Just been told that  and @sainsburys have stopped selling parsley sauce granules? Ever since trump has become president everything’s gone to shit. This is a national crisis,5.6242557,-0.55542684,unknown
@131461 @37554 been to every tesco near me to grab an cereal advent calendar. None! are they real!? Can I buy one? Plsssss,5.0372295,0.30153552,unknown
I bought a number of Xbox one items as a 'deal'. The controller is faulty(I'm not just rubbish).  How do I get a replacement?,2.014034,-1.1583587,unknown
today when I was eating the £3meal deal salad I found a slug at the bottom it was gross,8.24734,0.2636842,unknown
"A sad birthday girl here  - my 30th birthday prosecco order was out of stock, how will we party now? 😔👯🙅🏻any chance of a redelivery?",1.4386874,1.7115918,unknown
"if I order my shopping online tomorrow morning, will it be delivered on Sunday? 🤞🏼",-0.48632485,1.3176564,unknown
use by the 3rd of November you say? I wouldn’t feed this to a chicken.   #avacadonono #sortyourfreshfoodout https://t.co/8SmSl5B1rB,7.84403,-1.2717668,unknown
have sent you a dm (not a complaint 😀),2.4093633,5.723207,unknown
never had I been so excited as to see pumpkin pasties only to have my joy crushed to find out you put pork in them :( #veggieproblems,7.4529176,-0.26983887,unknown
The home delivery team at the worksop store that delivers my shopping needs some praise or a reward for their good quality customer service.😁 10/10,0.600365,3.2669833,unknown
y tho? https://t.co/8GKtZCkIFD,4.9829206,3.4994555,unknown
"bought today, label doesn't say if it can go in the washing machine though, can't remove the lights or sound pack either https://t.co/4eenpOpoi7",3.5893936,0.49933448,unknown
bought this today but opened it and it's off - smelt bad as soon as we opened the packet! https://t.co/9o9dwEYBg8,3.8877988,0.6398707,unknown
